Dependency=location	Option=Flex_LightDistribution	Option=Flex_LightManufacturing	Option=Flex_R_D	Option=Flex_Showroom	Option=Flex_TelecomHotel_DataHosting	Option=HealthCare_AssistedLiving	Option=HealthCare_CongregateSeniorHousing	Option=HealthCare_ContinuingCareRetirementCommunity	Option=HealthCare_Hospital	Option=HealthCare_RehabilitationCenter	Option=HealthCare_SkilledNursingFacility	Option=Hospitality_Hotel	Option=Hospitality_HotelCasino	Option=Hospitality_Motel	Option=Hospitality_SingleRoomOccupancyHotel	Option=Industrial_Distribution	Option=Industrial_FoodProcessing	Option=Industrial_Manufacturing	Option=Industrial_Refrigeration_ColdStorage	Option=Industrial_Service	Option=Industrial_Showroom	Option=Industrial_TelecomHotel_DataHosting	Option=Industrial_TruckTerminal	Option=Industrial_Warehouse	Option=Land_Commercial	Option=Land_Industrial	Option=Multi_Family_Apartments	Option=Multi_Family_Dormitory	Option=Multi_Family_ManufacturedHousing_MobileHomePark	Option=Office_IndustrialLive_WorkUnit	Option=Office_Loft_CreativeSpace	Option=Office_Medical	Option=Office_OfficeLive_WorkUnit	Option=Office_Office_Residential	Option=Office_TelecomHotel_DataHosting	Option=Retail_AutoDealership	Option=Retail_AutoRepair	Option=Retail_Bank	Option=Retail_Bar	Option=Retail_BowlingAlley	Option=Retail_ConvenienceStore	Option=Retail_DayCareCenter	Option=Retail_DepartmentStore	Option=Retail_DrugStore	Option=Retail_FastFood	Option=Retail_Freestanding	Option=Retail_FuneralHome	Option=Retail_GardenCenter	Option=Retail_HealthClub	Option=Retail_MovieTheatre	Option=Retail_Restaurant	Option=Retail_ServiceStation	Option=Retail_Storefront	Option=Retail_StorefrontRetail_Office	Option=Retail_StorefrontRetail_Residential	Option=Retail_Supermarket	Option=Retail_TruckStop	Option=Retail_Veterinarian_Kennel	Option=Specialty_AirplaneHangar	Option=Specialty_Airport	Option=Specialty_AutoSalvageFacility	Option=Specialty_CarWash	Option=Specialty_Cement_GravelPlant	Option=Specialty_Cemetery_Mausoleum	Option=Specialty_Chemical_OilRefinery	Option=Specialty_ContractorStorageYard	Option=Specialty_CorrectionalFacility	Option=Specialty_Drive_inMovie	Option=Specialty_Landfill	Option=Specialty_Lodge_MeetingHall	Option=Specialty_Lumberyard	Option=Specialty_Marina	Option=Specialty_Movie_Radio_TVStudio	Option=Specialty_ParkingGarage	Option=Specialty_ParkingLot	Option=Specialty_Police_FireStation	Option=Specialty_PostOffice	Option=Specialty_PublicLibrary	Option=Specialty_Radio_TVTransmissionFacilities	Option=Specialty_RailroadYard	Option=Specialty_RecyclingCenter	Option=Specialty_ReligiousFacility	Option=Specialty_Schools	Option=Specialty_Self_Storage	Option=Specialty_Shelter	Option=Specialty_Shipyard	Option=Specialty_Sorority_FraternityHouse	Option=Specialty_Trailer_CamperPark	Option=Specialty_UtilitySub_Station	Option=Specialty_WaterRetentionFacility	Option=Specialty_WaterTreatmentFacility	Option=Specialty_Winery_Vineyard	Option=Sports_Entertainment_AmusementPark	Option=Sports_Entertainment_BaseballField	Option=Sports_Entertainment_Casino	Option=Sports_Entertainment_GolfCourse_DrivingRange	Option=Sports_Entertainment_HorseStables	Option=Sports_Entertainment_RaceTrack	Option=Sports_Entertainment_SkatingRink	Option=Sports_Entertainment_SwimmingPool	Option=Sports_Entertainment_Theater_ConcertHall
CT_Litchfield	0.002879473467708762	0.008227067050596462	0.0020567667626491155	0.008227067050596462	0.0	0.0016454134101192926	0.00041135335252982314	0.0008227067050596463	0.00041135335252982314	0.00041135335252982314	0.0016454134101192926	0.004113533525298231	0.0	0.004524886877828055	0.0020567667626491155	0.007404360345536816	0.0016454134101192926	0.09008638420403127	0.0	0.021801727684080625	0.0020567667626491155	0.0	0.00041135335252982314	0.07322089675030852	0.0	0.0	0.06334841628959276	0.0	0.00041135335252982314	0.0012340600575894694	0.00041135335252982314	0.029617441382147263	0.0049362402303578775	0.01727684080625257	0.00041135335252982314	0.02097902097902098	0.05183052241875771	0.028794734677087618	0.0012340600575894694	0.0012340600575894694	0.0049362402303578775	0.003290826820238585	0.00041135335252982314	0.0053475935828877	0.017688194158782394	0.19498148909913615	0.0049362402303578775	0.006170300287947347	0.002879473467708762	0.0012340600575894694	0.04607157548334019	0.03496503496503497	0.025915261209378856	0.04195804195804196	0.09995886466474702	0.0053475935828877	0.0	0.0024681201151789387	0.0	0.0	0.0008227067050596463	0.005758946935417524	0.0	0.0	0.00041135335252982314	0.0020567667626491155	0.0	0.0	0.00041135335252982314	0.005758946935417524	0.0	0.0	0.0	0.0	0.00041135335252982314	0.0012340600575894694	0.00904977375565611	0.00041135335252982314	0.0	0.00041135335252982314	0.00041135335252982314	0.003290826820238585	0.0008227067050596463	0.006170300287947347	0.0008227067050596463	0.0	0.0	0.0	0.0016454134101192926	0.0	0.0	0.0008227067050596463	0.00041135335252982314	0.00041135335252982314	0.0	0.0020567667626491155	0.0012340600575894694	0.0	0.0	0.0	0.0008227067050596463
VT_Windham	0.0	0.0	0.0	0.00411522633744856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06172839506172839	0.0	0.07407407407407407	0.012345679012345678	0.012345679012345678	0.0	0.012345679012345678	0.00411522633744856	0.00411522633744856	0.0	0.0	0.0	0.04526748971193416	0.0	0.0	0.0823045267489712	0.0	0.0	0.0	0.00823045267489712	0.00823045267489712	0.00823045267489712	0.0205761316872428	0.0	0.00823045267489712	0.012345679012345678	0.0411522633744856	0.00411522633744856	0.0	0.024691358024691357	0.00411522633744856	0.0	0.00411522633744856	0.024691358024691357	0.13991769547325103	0.0	0.0	0.0	0.012345679012345678	0.06584362139917696	0.05761316872427984	0.07407407407407407	0.01646090534979424	0.04526748971193416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012345679012345678	0.0	0.0	0.0	0.0	0.0	0.0	0.06584362139917696	0.0	0.0	0.0	0.0	0.00411522633744856	0.00411522633744856	0.012345679012345678	0.0	0.0	0.0	0.00823045267489712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA_Barnstable	0.0036429872495446266	0.004007285974499089	0.0007285974499089253	0.001092896174863388	0.0	0.0025500910746812386	0.00036429872495446266	0.001092896174863388	0.0	0.001092896174863388	0.001092896174863388	0.03897996357012751	0.00036429872495446266	0.05136612021857923	0.0014571948998178506	0.0014571948998178506	0.0018214936247723133	0.009836065573770493	0.00036429872495446266	0.03351548269581057	0.007285974499089253	0.0	0.0	0.07650273224043716	0.0	0.0	0.044444444444444446	0.002185792349726776	0.001092896174863388	0.002185792349726776	0.009107468123861567	0.04080145719489982	0.008014571948998178	0.013843351548269581	0.0	0.009836065573770493	0.023679417122040074	0.022222222222222223	0.002185792349726776	0.00036429872495446266	0.014571948998178506	0.0018214936247723133	0.0007285974499089253	0.0058287795992714025	0.007650273224043716	0.18324225865209473	0.00036429872495446266	0.0025500910746812386	0.0014571948998178506	0.0007285974499089253	0.06120218579234973	0.02331511839708561	0.08743169398907104	0.054280510018214934	0.09398907103825137	0.004371584699453552	0.0	0.0014571948998178506	0.00036429872495446266	0.0007285974499089253	0.00036429872495446266	0.0007285974499089253	0.0	0.0025500910746812386	0.0	0.0	0.0	0.0	0.0	0.0029143897996357013	0.0	0.002185792349726776	0.0	0.0	0.0036429872495446266	0.00036429872495446266	0.009836065573770493	0.00036429872495446266	0.0	0.0	0.0	0.0014571948998178506	0.001092896174863388	0.004007285974499089	0.0	0.0	0.0	0.00036429872495446266	0.0	0.0	0.00036429872495446266	0.0007285974499089253	0.001092896174863388	0.0	0.0	0.002185792349726776	0.0	0.0	0.0007285974499089253	0.0	0.00036429872495446266
ME_Somerset	0.003003003003003003	0.0	0.0	0.003003003003003003	0.0	0.0	0.003003003003003003	0.0	0.0	0.0	0.003003003003003003	0.009009009009009009	0.0	0.03303303303303303	0.0	0.003003003003003003	0.0	0.024024024024024024	0.0	0.0	0.003003003003003003	0.0	0.003003003003003003	0.042042042042042045	0.0	0.0	0.05105105105105105	0.0	0.012012012012012012	0.0	0.0	0.003003003003003003	0.006006006006006006	0.006006006006006006	0.0	0.012012012012012012	0.024024024024024024	0.02702702702702703	0.006006006006006006	0.0	0.06606606606606606	0.0	0.003003003003003003	0.009009009009009009	0.021021021021021023	0.23123123123123124	0.0	0.003003003003003003	0.0	0.003003003003003003	0.03903903903903904	0.042042042042042045	0.05405405405405406	0.04504504504504504	0.0960960960960961	0.006006006006006006	0.0	0.0	0.0	0.003003003003003003	0.0	0.006006006006006006	0.0	0.0	0.0	0.0	0.003003003003003003	0.0	0.0	0.018018018018018018	0.0	0.0	0.0	0.0	0.0	0.0	0.03903903903903904	0.0	0.0	0.0	0.0	0.006006006006006006	0.006006006006006006	0.009009009009009009	0.0	0.0	0.0	0.006006006006006006	0.0	0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.006006006006006006	0.0	0.0	0.0	0.0	0.0
NH_Hillsborough	0.010035259018171955	0.012747491185245458	0.003525901817195552	0.0013561160835367507	0.0	0.003797125033902902	0.00027122321670735016	0.00027122321670735016	0.0008136696501220504	0.001898562516951451	0.0016273393002441008	0.008136696501220505	0.0	0.0027122321670735015	0.0010848928668294006	0.005153241117439653	0.0013561160835367507	0.031461893138052616	0.0010848928668294006	0.016815839435855708	0.0013561160835367507	0.0	0.0024410089503661514	0.08733387577976674	0.0	0.0	0.18361811771087605	0.0005424464334147003	0.00027122321670735016	0.0	0.0032546786004882017	0.023053973420124763	0.005695687550854353	0.007594250067805804	0.0	0.025494982370490915	0.05397342012476268	0.02142663411988066	0.005153241117439653	0.0016273393002441008	0.030919446704637917	0.005966910767561703	0.0024410089503661514	0.009221589368049905	0.020884187686465962	0.18524545701112016	0.004882017900732303	0.0013561160835367507	0.0032546786004882017	0.00027122321670735016	0.05098996474098183	0.01735828586927041	0.027935991320857067	0.02034174125305126	0.042582045023053974	0.004610794684024953	0.0	0.0016273393002441008	0.0008136696501220504	0.0	0.0	0.005424464334147003	0.0005424464334147003	0.0	0.0005424464334147003	0.00027122321670735016	0.0	0.0	0.0	0.006509357200976403	0.0	0.0	0.00027122321670735016	0.0016273393002441008	0.00027122321670735016	0.0013561160835367507	0.004882017900732303	0.0005424464334147003	0.0	0.0	0.0	0.004610794684024953	0.004610794684024953	0.008950366151342554	0.0005424464334147003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005424464334147003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008136696501220504
NH_Belknap	0.00505902192242833	0.006745362563237774	0.0	0.0	0.0	0.0016863406408094434	0.0	0.0	0.0	0.0	0.0	0.011804384485666104	0.0	0.02866779089376054	0.003372681281618887	0.01011804384485666	0.0	0.025295109612141653	0.0	0.003372681281618887	0.0	0.0	0.0016863406408094434	0.06239460370994941	0.0	0.0	0.08768971332209106	0.0	0.00505902192242833	0.0016863406408094434	0.006745362563237774	0.011804384485666104	0.01854974704890388	0.006745362563237774	0.0016863406408094434	0.03204047217537943	0.03541315345699832	0.021922428330522766	0.0016863406408094434	0.0	0.026981450252951095	0.003372681281618887	0.0	0.008431703204047217	0.026981450252951095	0.25126475548060706	0.0	0.00505902192242833	0.0016863406408094434	0.003372681281618887	0.0657672849915683	0.021922428330522766	0.03541315345699832	0.03035413153456998	0.07082630691399663	0.0016863406408094434	0.0	0.0016863406408094434	0.006745362563237774	0.0	0.0	0.003372681281618887	0.0	0.0	0.0	0.0	0.0	0.0016863406408094434	0.0	0.0016863406408094434	0.0	0.003372681281618887	0.0	0.0	0.0	0.0016863406408094434	0.02023608768971332	0.0	0.0	0.0	0.0	0.006745362563237774	0.0016863406408094434	0.003372681281618887	0.0	0.0	0.0	0.0016863406408094434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016863406408094434	0.0	0.0	0.0	0.0	0.0
CT_Fairfield	0.002989130434782609	0.00923913043478261	0.002717391304347826	0.0023097826086956523	0.0004076086956521739	0.003532608695652174	0.0001358695652173913	0.0004076086956521739	0.0006793478260869565	0.0005434782608695652	0.001358695652173913	0.007608695652173913	0.0001358695652173913	0.001358695652173913	0.0001358695652173913	0.003940217391304348	0.0001358695652173913	0.057065217391304345	0.0004076086956521739	0.006793478260869565	0.001358695652173913	0.0001358695652173913	0.0009510869565217392	0.14144021739130436	0.0001358695652173913	0.0	0.12078804347826087	0.0010869565217391304	0.0	0.003260869565217391	0.0023097826086956523	0.04116847826086956	0.008695652173913044	0.016983695652173912	0.0004076086956521739	0.014266304347826086	0.026630434782608695	0.022418478260869564	0.001766304347826087	0.0004076086956521739	0.0033967391304347825	0.0028532608695652174	0.0016304347826086956	0.003940217391304348	0.011277173913043479	0.19130434782608696	0.001766304347826087	0.002173913043478261	0.002717391304347826	0.0008152173913043478	0.02839673913043478	0.03016304347826087	0.04619565217391304	0.07418478260869565	0.05638586956521739	0.003260869565217391	0.0	0.002173913043478261	0.0002717391304347826	0.0	0.0002717391304347826	0.002989130434782609	0.0002717391304347826	0.0	0.0	0.0012228260869565218	0.0	0.0	0.0	0.0025815217391304346	0.0001358695652173913	0.0009510869565217392	0.0001358695652173913	0.0014945652173913044	0.0002717391304347826	0.0002717391304347826	0.0033967391304347825	0.0002717391304347826	0.0	0.0	0.0001358695652173913	0.006385869565217392	0.0028532608695652174	0.005298913043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002717391304347826	0.0	0.0	0.0005434782608695652	0.0	0.0001358695652173913	0.0002717391304347826	0.0	0.0008152173913043478
MA_Berkshire	0.00046904315196998124	0.0009380863039399625	0.0009380863039399625	0.0	0.0	0.003283302063789869	0.0	0.00046904315196998124	0.001876172607879925	0.0	0.004690431519699813	0.028611632270168854	0.0	0.02204502814258912	0.0009380863039399625	0.001876172607879925	0.0	0.02204502814258912	0.0	0.009849906191369606	0.00046904315196998124	0.0	0.0009380863039399625	0.09709193245778612	0.0	0.0	0.0924015009380863	0.0	0.0014071294559099437	0.0	0.0009380863039399625	0.020168855534709193	0.008911819887429643	0.0150093808630394	0.00046904315196998124	0.008911819887429643	0.054878048780487805	0.019230769230769232	0.003283302063789869	0.0028142589118198874	0.01547842401500938	0.0009380863039399625	0.0023452157598499064	0.003283302063789869	0.01125703564727955	0.17073170731707318	0.005628517823639775	0.005628517823639775	0.0023452157598499064	0.0009380863039399625	0.0651969981238274	0.01547842401500938	0.0323639774859287	0.06285178236397748	0.1050656660412758	0.005159474671669793	0.0	0.001876172607879925	0.0	0.00046904315196998124	0.0009380863039399625	0.00375234521575985	0.0023452157598499064	0.0	0.0	0.0014071294559099437	0.0	0.0	0.0	0.007035647279549718	0.00046904315196998124	0.0009380863039399625	0.00046904315196998124	0.0	0.0	0.001876172607879925	0.008911819887429643	0.0009380863039399625	0.0009380863039399625	0.00046904315196998124	0.0	0.016416510318949345	0.006566604127579738	0.005628517823639775	0.0	0.0	0.0	0.0	0.001876172607879925	0.0	0.0	0.0	0.0	0.0	0.0	0.00375234521575985	0.0009380863039399625	0.0	0.0009380863039399625	0.0	0.0014071294559099437
ME_Piscataquis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03260869565217391	0.0	0.010869565217391304	0.010869565217391304	0.0	0.0	0.010869565217391304	0.0	0.0	0.0	0.0	0.0	0.021739130434782608	0.0	0.0	0.03260869565217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03260869565217391	0.03260869565217391	0.010869565217391304	0.0	0.0	0.043478260869565216	0.0	0.0	0.010869565217391304	0.021739130434782608	0.15217391304347827	0.0	0.0	0.0	0.0	0.10869565217391304	0.11956521739130435	0.05434782608695652	0.043478260869565216	0.07608695652173914	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.010869565217391304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010869565217391304	0.0	0.0	0.0	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.010869565217391304	0.0	0.010869565217391304	0.0	0.0	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CT_Windham	0.001182033096926714	0.002364066193853428	0.0	0.001182033096926714	0.0	0.0	0.0	0.0	0.0	0.0	0.002364066193853428	0.00591016548463357	0.0	0.0070921985815602835	0.001182033096926714	0.0070921985815602835	0.002364066193853428	0.03900709219858156	0.0	0.015366430260047281	0.002364066193853428	0.0	0.0035460992907801418	0.06264775413711583	0.0	0.0	0.14066193853427897	0.001182033096926714	0.001182033096926714	0.001182033096926714	0.001182033096926714	0.02364066193853428	0.015366430260047281	0.01773049645390071	0.0	0.01182033096926714	0.028368794326241134	0.028368794326241134	0.001182033096926714	0.002364066193853428	0.015366430260047281	0.001182033096926714	0.002364066193853428	0.01182033096926714	0.026004728132387706	0.25059101654846333	0.001182033096926714	0.0	0.002364066193853428	0.002364066193853428	0.03900709219858156	0.028368794326241134	0.03309692671394799	0.03546099290780142	0.0591016548463357	0.0035460992907801418	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002364066193853428	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.024822695035460994	0.001182033096926714	0.0	0.0	0.0	0.01182033096926714	0.002364066193853428	0.008274231678486997	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0035460992907801418	0.0	0.0	0.0	0.001182033096926714
MA_Suffolk	0.0019191402251791197	0.0026867963152507677	0.0019191402251791197	0.00038382804503582393	0.00025588536335721597	0.0019191402251791197	0.00012794268167860799	0.0	0.0031985670419652	0.0007676560900716479	0.004989764585465711	0.013561924257932446	0.0	0.0005117707267144319	0.0034544524053224156	0.004605936540429887	0.0038382804503582393	0.014073694984646877	0.0007676560900716479	0.009723643807574206	0.00025588536335721597	0.00038382804503582393	0.0011514841351074718	0.05783009211873081	0.00025588536335721597	0.0	0.3944472876151484	0.0047338792221084955	0.0	0.00012794268167860799	0.0030706243602865915	0.013050153531218014	0.0007676560900716479	0.01573694984646878	0.00012794268167860799	0.0017911975435005118	0.01829580348004094	0.006269191402251791	0.0034544524053224156	0.00025588536335721597	0.0033265097236438077	0.0014073694984646878	0.00012794268167860799	0.0017911975435005118	0.005885363357215967	0.06448311156601842	0.0028147389969293756	0.00012794268167860799	0.00127942681678608	0.00038382804503582393	0.014841351074718526	0.009979529170931423	0.07164790174002048	0.038510747185261006	0.12103377686796316	0.0033265097236438077	0.0	0.00038382804503582393	0.0	0.00038382804503582393	0.0005117707267144319	0.0008955987717502559	0.0	0.00038382804503582393	0.0007676560900716479	0.0015353121801432957	0.00038382804503582393	0.0	0.00012794268167860799	0.004605936540429887	0.0	0.0011514841351074718	0.00012794268167860799	0.004989764585465711	0.007548618219037871	0.0015353121801432957	0.0007676560900716479	0.0005117707267144319	0.0	0.0	0.00025588536335721597	0.01663254861821904	0.012282497441146366	0.0028147389969293756	0.0023029682702149436	0.0007676560900716479	0.0011514841351074718	0.0	0.0014073694984646878	0.0	0.0	0.0	0.0	0.00012794268167860799	0.0	0.00012794268167860799	0.0	0.00025588536335721597	0.0005117707267144319	0.00012794268167860799	0.0029426816786079836
NH_Coos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04583333333333333	0.0	0.04583333333333333	0.016666666666666666	0.004166666666666667	0.0	0.0125	0.0	0.0	0.0	0.0	0.004166666666666667	0.05416666666666667	0.0	0.0	0.14166666666666666	0.0	0.008333333333333333	0.004166666666666667	0.0	0.008333333333333333	0.004166666666666667	0.020833333333333332	0.0	0.016666666666666666	0.025	0.016666666666666666	0.0	0.008333333333333333	0.0375	0.0	0.0	0.004166666666666667	0.0125	0.175	0.004166666666666667	0.004166666666666667	0.0	0.0	0.05	0.03333333333333333	0.05	0.0375	0.08333333333333333	0.004166666666666667	0.0	0.0	0.0	0.0	0.004166666666666667	0.008333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004166666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.004166666666666667	0.0	0.0	0.0	0.0	0.0	0.008333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004166666666666667	0.0	0.0	0.0	0.0	0.0
MA_Worcester	0.0030782761653474055	0.01304602755790091	0.00454412195836998	0.000732922896511287	0.0001465845793022574	0.0033714453239519202	0.000732922896511287	0.0002931691586045148	0.001465845793022574	0.0021987686895338612	0.00454412195836998	0.006156552330694811	0.0	0.0033714453239519202	0.0016124303723248313	0.007622398123717385	0.0010260920551158018	0.05408970976253298	0.0008795074758135445	0.019642333626502494	0.000732922896511287	0.000732922896511287	0.0042509527997654645	0.13090002931691586	0.0001465845793022574	0.0	0.15845793022574026	0.00395778364116095	0.0005863383172090296	0.000732922896511287	0.0016124303723248313	0.027851070067428905	0.003518029903254178	0.011873350923482849	0.0	0.019642333626502494	0.039871005570214016	0.014365288771621226	0.002931691586045148	0.0011726766344180592	0.01465845793022574	0.00395778364116095	0.0013192612137203166	0.007036059806508356	0.0158311345646438	0.15142187041923189	0.0043975373790677225	0.001465845793022574	0.0013192612137203166	0.0005863383172090296	0.03327469950161243	0.018762826150688947	0.043828789211374966	0.028437408384637937	0.05672823218997362	0.004104368220463207	0.0	0.0008795074758135445	0.0	0.0002931691586045148	0.0008795074758135445	0.0027851070067428907	0.000732922896511287	0.0001465845793022574	0.0	0.0010260920551158018	0.0001465845793022574	0.0001465845793022574	0.0	0.007036059806508356	0.00043975373790677223	0.0	0.0002931691586045148	0.0005863383172090296	0.0008795074758135445	0.0011726766344180592	0.008648490178833186	0.0005863383172090296	0.0001465845793022574	0.0001465845793022574	0.0001465845793022574	0.012459689240691879	0.007182644385810613	0.005130460275579009	0.0005863383172090296	0.0	0.0023453532688361184	0.00043975373790677223	0.0008795074758135445	0.0	0.0001465845793022574	0.0	0.0001465845793022574	0.0001465845793022574	0.0	0.001465845793022574	0.000732922896511287	0.0	0.000732922896511287	0.0001465845793022574	0.0013192612137203166
VT_Addison	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0078125	0.0	0.0	0.0	0.0078125	0.0	0.0390625	0.015625	0.0078125	0.0	0.015625	0.0	0.0	0.0078125	0.0	0.0	0.0703125	0.0	0.0	0.078125	0.0078125	0.0	0.0	0.0	0.015625	0.015625	0.015625	0.0	0.0078125	0.0	0.0625	0.0	0.0	0.015625	0.0	0.0	0.0078125	0.0234375	0.2109375	0.0	0.0	0.0	0.0078125	0.0546875	0.0546875	0.046875	0.0234375	0.0546875	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0859375	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NH_Cheshire	0.007792207792207792	0.012987012987012988	0.0	0.0	0.0	0.007792207792207792	0.0025974025974025974	0.0	0.0	0.0	0.0025974025974025974	0.012987012987012988	0.0	0.012987012987012988	0.0025974025974025974	0.007792207792207792	0.0	0.04155844155844156	0.0025974025974025974	0.0	0.0	0.0	0.0025974025974025974	0.0987012987012987	0.0	0.0	0.11428571428571428	0.005194805194805195	0.0	0.0025974025974025974	0.0	0.01038961038961039	0.015584415584415584	0.023376623376623377	0.0	0.04155844155844156	0.03636363636363636	0.025974025974025976	0.0	0.0	0.012987012987012988	0.0025974025974025974	0.0025974025974025974	0.005194805194805195	0.012987012987012988	0.16103896103896104	0.0025974025974025974	0.0	0.005194805194805195	0.0	0.04415584415584416	0.06753246753246753	0.04155844155844156	0.025974025974025976	0.03896103896103896	0.005194805194805195	0.0	0.0	0.0	0.0	0.0025974025974025974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025974025974025974	0.0	0.0	0.0	0.0	0.04155844155844156	0.0	0.0025974025974025974	0.0	0.0	0.01038961038961039	0.005194805194805195	0.012987012987012988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025974025974025974
VT_Windsor	0.0	0.0034482758620689655	0.0034482758620689655	0.0	0.0	0.0	0.0	0.0	0.006896551724137931	0.0	0.0	0.04482758620689655	0.0	0.02413793103448276	0.017241379310344827	0.006896551724137931	0.0034482758620689655	0.017241379310344827	0.0	0.0	0.006896551724137931	0.0	0.0	0.03793103448275862	0.0	0.0	0.11379310344827587	0.0	0.0	0.0	0.006896551724137931	0.017241379310344827	0.010344827586206896	0.027586206896551724	0.0	0.020689655172413793	0.017241379310344827	0.05172413793103448	0.0	0.0034482758620689655	0.034482758620689655	0.0	0.0	0.006896551724137931	0.013793103448275862	0.13448275862068965	0.0	0.0	0.0	0.0	0.05862068965517241	0.05862068965517241	0.03793103448275862	0.041379310344827586	0.05862068965517241	0.0	0.0	0.0	0.0	0.0	0.0	0.0034482758620689655	0.0	0.0034482758620689655	0.0	0.0	0.0	0.0	0.0	0.006896551724137931	0.0	0.0	0.0	0.0	0.0	0.0	0.06206896551724138	0.0	0.0	0.0	0.0	0.0034482758620689655	0.006896551724137931	0.010344827586206896	0.0034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034482758620689655	0.010344827586206896	0.0	0.0	0.0	0.0
ME_York	0.0038910505836575876	0.0023346303501945525	0.0003891050583657588	0.0	0.0003891050583657588	0.002723735408560311	0.0	0.0	0.0007782101167315176	0.0007782101167315176	0.0015564202334630351	0.021011673151750974	0.0	0.05797665369649806	0.0011673151750972762	0.005836575875486381	0.0023346303501945525	0.012840466926070038	0.0007782101167315176	0.008560311284046693	0.0	0.0	0.0003891050583657588	0.06264591439688716	0.0	0.0	0.08754863813229571	0.0011673151750972762	0.0031128404669260703	0.0003891050583657588	0.0031128404669260703	0.026848249027237352	0.012062256809338522	0.00933852140077821	0.0	0.014007782101167316	0.035408560311284046	0.029182879377431907	0.003501945525291829	0.0015564202334630351	0.0311284046692607	0.0031128404669260703	0.0007782101167315176	0.004669260700389105	0.016731517509727626	0.22607003891050584	0.0038910505836575876	0.0023346303501945525	0.0023346303501945525	0.0011673151750972762	0.07120622568093385	0.014007782101167316	0.0490272373540856	0.0311284046692607	0.057198443579766535	0.0038910505836575876	0.0003891050583657588	0.004280155642023347	0.0003891050583657588	0.0	0.0003891050583657588	0.0062256809338521405	0.0	0.0	0.0	0.0	0.0	0.0	0.0007782101167315176	0.008171206225680934	0.0003891050583657588	0.0003891050583657588	0.0	0.0007782101167315176	0.0	0.002723735408560311	0.011673151750972763	0.0007782101167315176	0.0007782101167315176	0.0003891050583657588	0.0	0.011284046692607004	0.0023346303501945525	0.007782101167315175	0.0007782101167315176	0.0	0.0	0.0023346303501945525	0.0	0.0	0.0	0.0	0.0011673151750972762	0.0	0.0	0.0015564202334630351	0.0003891050583657588	0.0	0.0003891050583657588	0.0	0.0011673151750972762
